date,temperature_2m_mean,rain_sum
2024-08-27 00:00:00+02:00,8.839582,37.9
2024-08-28 00:00:00+02:00,4.714583,5.8000007
2024-08-29 00:00:00+02:00,5.570833,0.0
2024-08-30 00:00:00+02:00,9.6375,0.0
2024-08-31 00:00:00+02:00,13.814586,0.0
2024-09-01 00:00:00+02:00,12.591667,0.0
2024-09-02 00:00:00+02:00,19.85,0.0
2024-09-03 00:00:00+02:00,13.825,0.0
2024-09-04 00:00:00+02:00,11.164584,1.5000001
2024-09-05 00:00:00+02:00,8.006251,0.1
2024-09-06 00:00:00+02:00,8.614583,0.0
2024-09-07 00:00:00+02:00,9.164583,0.0
2024-09-08 00:00:00+02:00,8.627084,0.8000001
2024-09-09 00:00:00+02:00,9.797918,0.0
2024-09-10 00:00:00+02:00,11.041667,0.0
2024-09-11 00:00:00+02:00,13.104165,0.0
2024-09-12 00:00:00+02:00,10.945832,0.1
2024-09-13 00:00:00+02:00,10.447917,0.0
2024-09-14 00:00:00+02:00,12.172917,0.0
2024-09-15 00:00:00+02:00,11.381248,0.3
2024-09-16 00:00:00+02:00,12.025001,0.0
2024-09-17 00:00:00+02:00,10.460418,0.0
2024-09-18 00:00:00+02:00,8.610417,9.000002
2024-09-19 00:00:00+02:00,9.395833,0.0
2024-09-20 00:00:00+02:00,10.977082,0.0
2024-09-21 00:00:00+02:00,12.081252,0.0
2024-09-22 00:00:00+02:00,14.8875,0.0
2024-09-23 00:00:00+02:00,19.725,0.0
2024-09-24 00:00:00+02:00,12.604165,0.0
2024-09-25 00:00:00+02:00,10.510416,3.8
2024-09-26 00:00:00+02:00,12.683334,0.3
2024-09-27 00:00:00+02:00,13.054166,0.0
2024-09-28 00:00:00+02:00,9.395834,21.0
2024-09-29 00:00:00+02:00,7.3541675,26.200003
2024-09-30 00:00:00+02:00,6.55625,12.200001
2024-10-01 00:00:00+02:00,9.079167,0.0
2024-10-02 00:00:00+02:00,12.927082,0.0
2024-10-03 00:00:00+02:00,17.529165,0.0
2024-10-04 00:00:00+02:00,23.254166,0.0
2024-10-05 00:00:00+02:00,23.441668,0.0
2024-10-06 00:00:00+02:00,22.497915,0.0
2024-10-07 00:00:00+02:00,19.729166,0.0
2024-10-08 00:00:00+02:00,20.44375,0.0
2024-10-09 00:00:00+02:00,14.979168,0.0
2024-10-10 00:00:00+02:00,12.741668,0.5
2024-10-11 00:00:00+02:00,14.829166,0.0
2024-10-12 00:00:00+02:00,14.708335,0.0
2024-10-13 00:00:00+02:00,15.34375,0.0
2024-10-14 00:00:00+02:00,13.141666,0.0
2024-10-15 00:00:00+02:00,15.920834,0.0
2024-10-16 00:00:00+02:00,18.002083,0.0
2024-10-17 00:00:00+02:00,13.964583,0.3
2024-10-18 00:00:00+02:00,13.756248,0.2
2024-10-19 00:00:00+02:00,12.045834,0.0
2024-10-20 00:00:00+02:00,13.641666,0.0
2024-10-21 00:00:00+02:00,15.785417,0.0
2024-10-22 00:00:00+02:00,17.3375,0.0
2024-10-23 00:00:00+02:00,21.091665,0.0
2024-10-24 00:00:00+02:00,17.172916,0.0
2024-10-25 00:00:00+02:00,15.2625,0.0
2024-10-26 00:00:00+02:00,17.393751,0.4
2024-10-27 00:00:00+02:00,11.341667,44.4
2024-10-28 00:00:00+02:00,14.960416,11.700001
2024-10-29 00:00:00+02:00,15.739583,0.0
2024-10-30 00:00:00+02:00,16.4375,0.0
2024-10-31 00:00:00+02:00,19.104166,0.0
2024-11-01 00:00:00+02:00,19.420835,0.0
2024-11-02 00:00:00+02:00,16.766666,0.0
2024-11-03 00:00:00+02:00,13.962501,0.8000001
2024-11-04 00:00:00+02:00,9.477084,4.4999995
2024-11-05 00:00:00+02:00,11.843749,0.0
2024-11-06 00:00:00+02:00,15.552081,0.0
2024-11-07 00:00:00+02:00,17.750002,0.0
2024-11-08 00:00:00+02:00,19.56875,0.0
2024-11-09 00:00:00+02:00,18.33125,0.0
2024-11-10 00:00:00+02:00,16.039583,0.0
2024-11-11 00:00:00+02:00,18.322918,0.0
2024-11-12 00:00:00+02:00,16.958334,0.0
2024-11-13 00:00:00+02:00,17.5875,0.1
2024-11-14 00:00:00+02:00,19.564585,0.0
2024-11-15 00:00:00+02:00,21.485418,0.0
2024-11-16 00:00:00+02:00,19.531252,0.0
2024-11-17 00:00:00+02:00,20.414583,0.0
2024-11-18 00:00:00+02:00,19.018747,0.0
2024-11-19 00:00:00+02:00,20.818752,0.0
2024-11-20 00:00:00+02:00,22.472918,5.1
2024-11-21 00:00:00+02:00,20.966667,0.0
2024-11-22 00:00:00+02:00,17.82708,0.1
2024-11-23 00:00:00+02:00,17.358334,0.0
2024-11-24 00:00:00+02:00,19.86875,0.0
2024-11-25 00:00:00+02:00,16.03333,3.7
2024-11-26 00:00:00+02:00,12.772918,11.3
2024-11-27 00:00:00+02:00,13.9645815,6.3
2024-11-28 00:00:00+02:00,16.856249,0.0
2024-11-29 00:00:00+02:00,19.410414,0.0
2024-11-30 00:00:00+02:00,18.16667,0.0
2024-12-01 00:00:00+02:00,18.643751,0.0
2024-12-02 00:00:00+02:00,18.849997,0.5
2024-12-03 00:00:00+02:00,17.5375,7.4
2024-12-04 00:00:00+02:00,17.139584,0.4
2024-12-05 00:00:00+02:00,16.30625,1.5000001
2024-12-06 00:00:00+02:00,15.012498,15.099999
2024-12-07 00:00:00+02:00,16.664583,0.0
2024-12-08 00:00:00+02:00,17.964582,0.0
2024-12-09 00:00:00+02:00,19.922916,0.0
2024-12-10 00:00:00+02:00,20.285416,0.0
2024-12-11 00:00:00+02:00,20.254168,0.0
2024-12-12 00:00:00+02:00,16.614584,1.0000001
2024-12-13 00:00:00+02:00,14.34375,5.4999995
2024-12-14 00:00:00+02:00,17.68125,0.0
2024-12-15 00:00:00+02:00,13.660416,5.7999997
2024-12-16 00:00:00+02:00,13.600001,0.0
2024-12-17 00:00:00+02:00,14.752084,0.1
2024-12-18 00:00:00+02:00,17.402082,0.0
2024-12-19 00:00:00+02:00,19.960415,0.0
2024-12-20 00:00:00+02:00,19.864584,0.0
2024-12-21 00:00:00+02:00,20.641666,0.0
2024-12-22 00:00:00+02:00,21.331251,0.0
2024-12-23 00:00:00+02:00,18.645832,0.0
2024-12-24 00:00:00+02:00,21.643747,0.0
2024-12-25 00:00:00+02:00,26.96875,0.0
2024-12-26 00:00:00+02:00,26.872917,0.0
2024-12-27 00:00:00+02:00,19.745832,1.8000001
2024-12-28 00:00:00+02:00,23.081247,0.0
2024-12-29 00:00:00+02:00,20.141666,1.2
2024-12-30 00:00:00+02:00,17.995834,5.1
2024-12-31 00:00:00+02:00,16.920835,4.6
2025-01-01 00:00:00+02:00,16.941666,0.0
2025-01-02 00:00:00+02:00,20.285416,0.0
2025-01-03 00:00:00+02:00,21.881248,0.0
2025-01-04 00:00:00+02:00,20.170834,0.0
2025-01-05 00:00:00+02:00,17.6625,0.6
2025-01-06 00:00:00+02:00,18.460415,0.0
2025-01-07 00:00:00+02:00,17.475,0.0
2025-01-08 00:00:00+02:00,17.985416,0.0
2025-01-09 00:00:00+02:00,18.7125,0.8
2025-01-10 00:00:00+02:00,19.691668,0.3
2025-01-11 00:00:00+02:00,18.418749,0.0
2025-01-12 00:00:00+02:00,19.852083,0.0
2025-01-13 00:00:00+02:00,21.983332,0.0
2025-01-14 00:00:00+02:00,16.993748,3.8
2025-01-15 00:00:00+02:00,14.837499,1.0
2025-01-16 00:00:00+02:00,17.729166,0.0
2025-01-17 00:00:00+02:00,21.75,0.0
2025-01-18 00:00:00+02:00,19.997915,0.0
2025-01-19 00:00:00+02:00,18.131248,0.0
2025-01-20 00:00:00+02:00,18.795834,0.0
2025-01-21 00:00:00+02:00,22.704165,0.0
2025-01-22 00:00:00+02:00,26.816668,0.0
2025-01-23 00:00:00+02:00,21.741667,0.0
2025-01-24 00:00:00+02:00,22.881254,0.0
2025-01-25 00:00:00+02:00,25.10833,0.0
2025-01-26 00:00:00+02:00,23.502085,0.0
2025-01-27 00:00:00+02:00,20.172916,0.0
2025-01-28 00:00:00+02:00,24.122917,0.0
2025-01-29 00:00:00+02:00,23.377083,0.0
2025-01-30 00:00:00+02:00,18.974997,2.0000002
2025-01-31 00:00:00+02:00,17.031252,5.799999
2025-02-01 00:00:00+02:00,18.125,0.0
2025-02-02 00:00:00+02:00,17.814585,0.2
2025-02-03 00:00:00+02:00,20.645834,0.0
2025-02-04 00:00:00+02:00,21.035418,0.0
2025-02-05 00:00:00+02:00,17.010416,0.2
2025-02-06 00:00:00+02:00,19.264582,0.0
2025-02-07 00:00:00+02:00,24.25625,0.0
2025-02-08 00:00:00+02:00,19.75625,0.2
2025-02-09 00:00:00+02:00,19.308332,0.0
2025-02-10 00:00:00+02:00,20.481249,0.0
2025-02-11 00:00:00+02:00,22.639582,0.0
2025-02-12 00:00:00+02:00,22.879166,0.0
2025-02-13 00:00:00+02:00,18.997917,0.1
2025-02-14 00:00:00+02:00,18.512499,0.0
2025-02-15 00:00:00+02:00,21.870834,0.0
2025-02-16 00:00:00+02:00,21.96875,0.0
2025-02-17 00:00:00+02:00,23.197916,0.0
2025-02-18 00:00:00+02:00,21.15833,0.0
2025-02-19 00:00:00+02:00,24.472918,0.0
2025-02-20 00:00:00+02:00,26.1,0.0
2025-02-21 00:00:00+02:00,21.841667,0.0
2025-02-22 00:00:00+02:00,19.899998,0.0
2025-02-23 00:00:00+02:00,19.770834,0.0
2025-02-24 00:00:00+02:00,20.785416,0.0
2025-02-25 00:00:00+02:00,19.679169,0.0
2025-02-26 00:00:00+02:00,22.72917,0.0
2025-02-27 00:00:00+02:00,22.091667,0.4
2025-02-28 00:00:00+02:00,20.97083,0.5
2025-03-01 00:00:00+02:00,20.789583,1.4
2025-03-02 00:00:00+02:00,23.004168,0.2
2025-03-03 00:00:00+02:00,24.889585,0.0
2025-03-04 00:00:00+02:00,21.522917,0.4
2025-03-05 00:00:00+02:00,22.783333,0.0
2025-03-06 00:00:00+02:00,20.010416,1.0
2025-03-07 00:00:00+02:00,21.977081,0.0
2025-03-08 00:00:00+02:00,22.837502,0.0
2025-03-09 00:00:00+02:00,18.929167,0.5
2025-03-10 00:00:00+02:00,18.295835,0.0
2025-03-11 00:00:00+02:00,21.566666,0.0
2025-03-12 00:00:00+02:00,22.512499,0.0
2025-03-13 00:00:00+02:00,20.220833,0.0
2025-03-14 00:00:00+02:00,23.424997,0.0
2025-03-15 00:00:00+02:00,21.127085,0.0
2025-03-16 00:00:00+02:00,18.339582,0.3
2025-03-17 00:00:00+02:00,19.383333,0.0
2025-03-18 00:00:00+02:00,24.549997,0.0
2025-03-19 00:00:00+02:00,27.747917,0.0
2025-03-20 00:00:00+02:00,22.81875,7.7999997
2025-03-21 00:00:00+02:00,20.270834,11.099999
2025-03-22 00:00:00+02:00,19.070833,8.1
2025-03-23 00:00:00+02:00,16.591665,10.899999
2025-03-24 00:00:00+02:00,16.597918,0.9000001
2025-03-25 00:00:00+02:00,15.131251,5.2999997
2025-03-26 00:00:00+02:00,16.027084,0.0
2025-03-27 00:00:00+02:00,18.520832,0.0
2025-03-28 00:00:00+02:00,19.9625,0.0
2025-03-29 00:00:00+02:00,16.693752,0.0
2025-03-30 00:00:00+02:00,17.483335,0.0
2025-03-31 00:00:00+02:00,18.664585,0.0
2025-04-01 00:00:00+02:00,17.393751,0.0
2025-04-02 00:00:00+02:00,16.9125,0.0
2025-04-03 00:00:00+02:00,20.887499,0.0
2025-04-04 00:00:00+02:00,22.256248,0.0
2025-04-05 00:00:00+02:00,21.997917,0.0
2025-04-06 00:00:00+02:00,24.866663,0.0
2025-04-07 00:00:00+02:00,22.066666,2.5
2025-04-08 00:00:00+02:00,16.816668,40.8
2025-04-09 00:00:00+02:00,16.922916,5.1
2025-04-10 00:00:00+02:00,19.108335,0.0
2025-04-11 00:00:00+02:00,19.893751,0.0
2025-04-12 00:00:00+02:00,14.78125,8.600001
2025-04-13 00:00:00+02:00,14.320831,0.3
2025-04-14 00:00:00+02:00,13.143749,0.2
2025-04-15 00:00:00+02:00,14.316666,0.0
2025-04-16 00:00:00+02:00,15.556249,0.0
2025-04-17 00:00:00+02:00,17.941666,0.0
2025-04-18 00:00:00+02:00,19.702084,0.0
2025-04-19 00:00:00+02:00,18.26042,0.0
2025-04-20 00:00:00+02:00,16.364584,0.0
2025-04-21 00:00:00+02:00,14.695834,0.0
2025-04-22 00:00:00+02:00,15.322917,0.0
2025-04-23 00:00:00+02:00,15.583332,0.0
2025-04-24 00:00:00+02:00,16.143751,0.0
2025-04-25 00:00:00+02:00,19.199999,0.0
2025-04-26 00:00:00+02:00,20.93125,0.0
2025-04-27 00:00:00+02:00,23.2125,0.0
2025-04-28 00:00:00+02:00,18.172918,0.0
2025-04-29 00:00:00+02:00,14.816667,0.1
2025-04-30 00:00:00+02:00,13.587501,0.3
